date,grp,building_id,site_id
2017-06-15,12,1162,13
2017-06-16,12,1162,13
2017-06-17,12,1162,13
2017-06-18,12,1162,13
2017-06-19,12,1162,13
2017-06-20,12,1162,13
2017-06-21,12,1162,13
2018-12-14,24,1162,13
2018-12-15,24,1162,13
2018-12-16,24,1162,13
2018-12-17,24,1162,13
2018-12-18,24,1162,13
2018-12-19,24,1162,13
2017-05-30,2,1164,13
2017-05-31,2,1164,13
2017-06-01,2,1164,13
2017-06-02,2,1164,13
2018-03-05,2,1167,13
2018-03-06,2,1167,13
2018-03-07,2,1167,13
2018-03-08,2,1167,13
2018-03-09,2,1167,13
2018-03-10,2,1167,13
2018-03-11,2,1167,13
2018-03-12,2,1167,13
2018-03-13,2,1167,13
2018-03-14,2,1167,13
2018-03-15,2,1167,13
2018-03-16,2,1167,13
2018-03-17,2,1167,13
2018-03-18,2,1167,13
2018-03-19,2,1167,13
2018-03-20,2,1167,13
2018-03-21,2,1167,13
2018-03-22,2,1167,13
2018-03-23,2,1167,13
2018-03-24,2,1167,13
2018-03-25,2,1167,13
2018-03-26,2,1167,13
2018-03-27,2,1167,13
2018-03-28,2,1167,13
2018-03-29,2,1167,13
2018-03-30,2,1167,13
2018-03-31,2,1167,13
2018-04-01,2,1167,13
2018-04-02,2,1167,13
2018-04-03,2,1167,13
2018-04-04,2,1167,13
2018-04-05,2,1167,13
2018-04-06,2,1167,13
2018-04-07,2,1167,13
2018-04-08,2,1167,13
2018-04-09,2,1167,13
2018-04-10,2,1167,13
2018-04-11,2,1167,13
2018-04-12,2,1167,13
2018-04-13,2,1167,13
2018-04-14,2,1167,13
2018-04-15,2,1167,13
2018-04-16,2,1167,13
2018-04-17,2,1167,13
2018-04-18,2,1167,13
2018-04-19,2,1167,13
2018-04-20,2,1167,13
2018-04-21,2,1167,13
2018-04-22,2,1167,13
2018-04-23,2,1167,13
2018-04-24,2,1167,13
2018-04-25,2,1167,13
2018-04-26,2,1167,13
2018-04-27,2,1167,13
2018-04-28,2,1167,13
2018-04-29,2,1167,13
2018-04-30,2,1167,13
2018-05-01,2,1167,13
2018-05-02,2,1167,13
2018-05-03,2,1167,13
2018-05-04,2,1167,13
2018-05-05,2,1167,13
2018-05-06,2,1167,13
2018-05-07,2,1167,13
2018-05-08,2,1167,13
2018-05-09,2,1167,13
2018-05-10,2,1167,13
2018-05-11,2,1167,13
2018-05-12,2,1167,13
2018-05-13,2,1167,13
2018-05-14,2,1167,13
2018-05-15,2,1167,13
2018-05-16,2,1167,13
2018-05-17,2,1167,13
2018-05-18,2,1167,13
2018-05-19,2,1167,13
2018-05-20,2,1167,13
2018-05-21,2,1167,13
2018-05-22,2,1167,13
2018-05-23,2,1167,13
2018-05-24,2,1167,13
2018-05-25,2,1167,13
2018-05-28,4,1167,13
2018-05-29,4,1167,13
2018-05-30,4,1167,13
2018-05-31,4,1167,13
2018-06-01,4,1167,13
2018-06-02,4,1167,13
2018-06-03,4,1167,13
2018-06-04,4,1167,13
2018-06-05,4,1167,13
2018-06-06,4,1167,13
2018-06-07,4,1167,13
2018-06-08,4,1167,13
2018-06-09,4,1167,13
2018-06-11,6,1167,13
2018-06-12,6,1167,13
2018-06-13,6,1167,13
2018-06-14,6,1167,13
2018-06-15,6,1167,13
2018-06-18,8,1167,13
2018-06-19,8,1167,13
2018-06-20,8,1167,13
2018-06-21,8,1167,13
2018-06-22,8,1167,13
2018-06-23,8,1167,13
2018-06-25,10,1167,13
2018-06-26,10,1167,13
2018-06-27,10,1167,13
2018-06-28,10,1167,13
2018-06-29,10,1167,13
2018-07-02,12,1167,13
2018-07-03,12,1167,13
2018-07-04,12,1167,13
2018-07-05,12,1167,13
2018-07-06,12,1167,13
2018-07-07,12,1167,13
2018-07-09,14,1167,13
2018-07-10,14,1167,13
2018-07-11,14,1167,13
2018-07-12,14,1167,13
2018-07-13,14,1167,13
2018-07-16,16,1167,13
2018-07-17,16,1167,13
2018-07-18,16,1167,13
2018-07-19,16,1167,13
2018-07-20,16,1167,13
2018-07-21,16,1167,13
2018-07-23,18,1167,13
2018-07-24,18,1167,13
2018-07-25,18,1167,13
2018-07-26,18,1167,13
2018-07-27,18,1167,13
2018-07-28,18,1167,13
2018-07-30,20,1167,13
2018-07-31,20,1167,13
2018-08-01,20,1167,13
2018-08-02,20,1167,13
2018-08-03,20,1167,13
2018-08-04,20,1167,13
2018-08-06,22,1167,13
2018-08-07,22,1167,13
2018-08-08,22,1167,13
2018-08-09,22,1167,13
2018-08-10,22,1167,13
2018-08-13,24,1167,13
2018-08-14,24,1167,13
2018-08-15,24,1167,13
2018-08-16,24,1167,13
2018-08-17,24,1167,13
2018-08-18,24,1167,13
2018-08-20,26,1167,13
2018-08-21,26,1167,13
2018-08-22,26,1167,13
2018-08-23,26,1167,13
2018-08-24,26,1167,13
2018-08-25,26,1167,13
2018-08-27,28,1167,13
2018-08-28,28,1167,13
2018-08-29,28,1167,13
2018-08-30,28,1167,13
2018-08-31,28,1167,13
2018-09-03,30,1167,13
2018-09-04,30,1167,13
2018-09-05,30,1167,13
2018-09-06,30,1167,13
2018-09-07,30,1167,13
2018-09-08,30,1167,13
2018-09-10,32,1167,13
2018-09-11,32,1167,13
2018-09-12,32,1167,13
2018-09-13,32,1167,13
2018-09-14,32,1167,13
2018-09-17,34,1167,13
2018-09-18,34,1167,13
2018-09-19,34,1167,13
2018-09-20,34,1167,13
2018-09-21,34,1167,13
2018-09-22,34,1167,13
2018-09-23,34,1167,13
2018-09-24,34,1167,13
2018-09-25,34,1167,13
2018-09-26,34,1167,13
2018-09-27,34,1167,13
2018-09-28,34,1167,13
2018-09-29,34,1167,13
2018-09-30,34,1167,13
2018-10-01,34,1167,13
2018-10-02,34,1167,13
2018-10-03,34,1167,13
2018-10-04,34,1167,13
2018-10-05,34,1167,13
2018-10-06,34,1167,13
2018-10-07,34,1167,13
2018-10-08,34,1167,13
2018-10-09,34,1167,13
2018-10-10,34,1167,13
2018-10-11,34,1167,13
2018-10-12,34,1167,13
2018-10-13,34,1167,13
2018-10-14,34,1167,13
2018-10-15,34,1167,13
2018-10-16,34,1167,13
2018-10-17,34,1167,13
2018-10-18,34,1167,13
2018-10-19,34,1167,13
2018-10-20,34,1167,13
2018-10-21,34,1167,13
2018-10-22,34,1167,13
2018-10-23,34,1167,13
2018-10-24,34,1167,13
2018-10-25,34,1167,13
2018-10-26,34,1167,13
2018-10-27,34,1167,13
2018-10-28,34,1167,13
2018-10-29,34,1167,13
2018-10-30,34,1167,13
2018-10-31,34,1167,13
2018-11-01,34,1167,13
2018-11-02,34,1167,13
2018-11-03,34,1167,13
2018-11-04,34,1167,13
2018-11-05,34,1167,13
2018-11-06,34,1167,13
2018-11-07,34,1167,13
2018-11-08,34,1167,13
2018-11-09,34,1167,13
2018-11-10,34,1167,13
2018-11-11,34,1167,13
2018-11-12,34,1167,13
2018-11-13,34,1167,13
2018-11-14,34,1167,13
2018-11-15,34,1167,13
2018-11-16,34,1167,13
2018-11-17,34,1167,13
2018-11-18,34,1167,13
2018-11-19,34,1167,13
2018-11-20,34,1167,13
2018-11-21,34,1167,13
2018-11-22,34,1167,13
2018-11-23,34,1167,13
2018-11-24,34,1167,13
2018-11-25,34,1167,13
2018-11-26,34,1167,13
2018-11-27,34,1167,13
2018-11-28,34,1167,13
2018-11-29,34,1167,13
2018-11-30,34,1167,13
2018-12-01,34,1167,13
2018-12-02,34,1167,13
2018-12-03,34,1167,13
2018-12-04,34,1167,13
2018-12-05,34,1167,13
2018-12-06,34,1167,13
2018-12-07,34,1167,13
2018-12-08,34,1167,13
2018-12-09,34,1167,13
2018-12-10,34,1167,13
2018-12-11,34,1167,13
2018-12-12,34,1167,13
2018-12-13,34,1167,13
2018-12-14,34,1167,13
2018-12-15,34,1167,13
2018-12-16,34,1167,13
2018-12-17,34,1167,13
2018-12-18,34,1167,13
2018-12-19,34,1167,13
2018-12-20,34,1167,13
2018-12-21,34,1167,13
2018-12-22,34,1167,13
2018-12-23,34,1167,13
2018-12-24,34,1167,13
2018-12-25,34,1167,13
2018-12-26,34,1167,13
2018-12-27,34,1167,13
2018-12-28,34,1167,13
2018-12-29,34,1167,13
2018-12-30,34,1167,13
2018-12-31,34,1167,13
2017-05-18,2,1172,13
2017-05-19,2,1172,13
2017-05-20,2,1172,13
2017-05-21,2,1172,13
2017-05-22,2,1172,13
2017-05-12,4,1178,13
2017-05-13,4,1178,13
2017-05-14,4,1178,13
2017-05-15,4,1178,13
2017-05-16,4,1178,13
2018-08-13,12,1185,13
2018-08-14,12,1185,13
2018-08-15,12,1185,13
2018-08-16,12,1185,13
2018-08-17,12,1185,13
2018-08-20,14,1185,13
2018-08-21,14,1185,13
2018-08-22,14,1185,13
2018-08-23,14,1185,13
2018-08-24,14,1185,13
2017-05-20,2,1186,13
2017-05-21,2,1186,13
2017-05-22,2,1186,13
2017-05-23,2,1186,13
2017-05-24,2,1186,13
2018-09-28,16,1186,13
2018-09-29,16,1186,13
2018-09-30,16,1186,13
2018-10-01,16,1186,13
2017-06-28,8,1192,13
2017-06-29,8,1192,13
2017-06-30,8,1192,13
2017-07-01,8,1192,13
2017-07-02,8,1192,13
2017-07-03,8,1192,13
2017-07-04,8,1192,13
2017-07-05,8,1192,13
2017-07-06,8,1192,13
2017-07-07,8,1192,13
2017-07-08,8,1192,13
2017-07-09,8,1192,13
2017-07-10,8,1192,13
2017-07-11,8,1192,13
2017-07-12,8,1192,13
2017-07-13,8,1192,13
2017-07-14,8,1192,13
2017-07-15,8,1192,13
2017-07-16,8,1192,13
2017-07-17,8,1192,13
2017-06-08,2,1197,13
2017-06-09,2,1197,13
2017-06-10,2,1197,13
2017-06-11,2,1197,13
2017-06-12,2,1197,13
2017-06-13,2,1197,13
2017-04-18,2,1198,13
2017-04-19,2,1198,13
2017-04-20,2,1198,13
2017-04-21,2,1198,13
2017-04-22,2,1198,13
2017-04-23,2,1198,13
2017-04-24,2,1198,13
2017-04-15,4,1200,13
2017-04-16,4,1200,13
2017-04-17,4,1200,13
2017-04-18,4,1200,13
2017-04-22,6,1200,13
2017-04-23,6,1200,13
2017-04-24,6,1200,13
2017-04-25,6,1200,13
2017-05-03,8,1200,13
2017-05-04,8,1200,13
2017-05-05,8,1200,13
2017-05-06,8,1200,13
2017-05-07,8,1200,13
2017-05-08,8,1200,13
2017-05-09,8,1200,13
2017-05-10,8,1200,13
2017-05-11,8,1200,13
2017-05-12,8,1200,13
2017-05-22,12,1200,13
2017-05-23,12,1200,13
2017-05-24,12,1200,13
2017-05-25,12,1200,13
2017-05-09,16,1214,13
2017-05-10,16,1214,13
2017-05-11,16,1214,13
2017-05-12,16,1214,13
2017-05-13,16,1214,13
2017-05-14,16,1214,13
2017-05-15,16,1214,13
2017-05-16,16,1214,13
2017-05-18,18,1214,13
2017-05-19,18,1214,13
2017-05-20,18,1214,13
2017-05-21,18,1214,13
2017-05-22,18,1214,13
2017-05-23,18,1214,13
2017-05-24,18,1214,13
2017-05-25,18,1214,13
2017-05-28,20,1214,13
2017-05-29,20,1214,13
2017-05-30,20,1214,13
2017-05-31,20,1214,13
2017-08-18,22,1214,13
2017-08-19,22,1214,13
2017-08-20,22,1214,13
2017-08-21,22,1214,13
2017-09-01,26,1214,13
2017-09-02,26,1214,13
2017-09-03,26,1214,13
2017-09-04,26,1214,13
2017-09-05,26,1214,13
2017-10-04,28,1214,13
2017-10-05,28,1214,13
2017-10-06,28,1214,13
2017-10-07,28,1214,13
2017-10-08,28,1214,13
2017-10-09,28,1214,13
2017-10-10,28,1214,13
2017-10-12,30,1214,13
2017-10-13,30,1214,13
2017-10-14,30,1214,13
2017-10-15,30,1214,13
2017-10-16,30,1214,13
2017-10-17,30,1214,13
2018-04-19,36,1214,13
2018-04-20,36,1214,13
2018-04-21,36,1214,13
2018-04-22,36,1214,13
2018-04-23,36,1214,13
2018-04-24,36,1214,13
2018-04-25,36,1214,13
2018-04-26,36,1214,13
2018-04-27,36,1214,13
2018-04-28,36,1214,13
2018-04-29,36,1214,13
2018-04-30,36,1214,13
2018-05-01,36,1214,13
2018-05-02,36,1214,13
2018-05-03,36,1214,13
2018-05-04,36,1214,13
2018-05-05,36,1214,13
2018-05-06,36,1214,13
2018-05-07,36,1214,13
2018-06-01,40,1214,13
2018-06-02,40,1214,13
2018-06-03,40,1214,13
2018-06-04,40,1214,13
2018-06-05,40,1214,13
2018-06-06,40,1214,13
2018-06-07,40,1214,13
2018-06-08,40,1214,13
2018-06-09,40,1214,13
2018-06-10,40,1214,13
2018-06-11,40,1214,13
2018-06-12,40,1214,13
2018-06-13,40,1214,13
2018-06-14,40,1214,13
2018-06-15,40,1214,13
2018-10-24,68,1214,13
2018-10-25,68,1214,13
2018-10-26,68,1214,13
2018-10-27,68,1214,13
2018-10-28,68,1214,13
2017-03-24,14,1218,13
2017-03-25,14,1218,13
2017-03-26,14,1218,13
2017-03-27,14,1218,13
2017-09-25,26,1218,13
2017-09-26,26,1218,13
2017-09-27,26,1218,13
2017-09-28,26,1218,13
2017-09-29,26,1218,13
2017-09-30,26,1218,13
2017-10-01,26,1218,13
2017-10-02,26,1218,13
2017-10-03,26,1218,13
2017-10-04,26,1218,13
2017-10-05,26,1218,13
2017-10-30,28,1218,13
2017-10-31,28,1218,13
2017-11-01,28,1218,13
2017-11-02,28,1218,13
2017-11-03,28,1218,13
2017-11-04,28,1218,13
2018-06-04,48,1218,13
2018-06-05,48,1218,13
2018-06-06,48,1218,13
2018-06-07,48,1218,13
2018-06-08,48,1218,13
2018-06-09,48,1218,13
2018-06-10,48,1218,13
2018-06-11,48,1218,13
2018-06-12,48,1218,13
2018-06-13,48,1218,13
2018-06-14,48,1218,13
2018-06-15,48,1218,13
2018-06-16,48,1218,13
2018-06-17,48,1218,13
2018-06-18,48,1218,13
2018-06-19,48,1218,13
2018-06-20,48,1218,13
2018-06-21,48,1218,13
2018-06-22,48,1218,13
2018-06-23,48,1218,13
2018-06-24,48,1218,13
2018-06-25,48,1218,13
2018-06-26,48,1218,13
2018-06-27,48,1218,13
2018-06-28,48,1218,13
2018-06-29,48,1218,13
2018-06-30,48,1218,13
2018-07-01,48,1218,13
2018-07-02,48,1218,13
2018-07-03,48,1218,13
2018-07-04,48,1218,13
2018-07-05,48,1218,13
2018-07-06,48,1218,13
2018-07-07,48,1218,13
2018-07-08,48,1218,13
2018-07-09,48,1218,13
2018-07-10,48,1218,13
2018-07-11,48,1218,13
